,batter_id,batter_name,year,month,am_avg,avg,AB,R,H,1B,2B,3B,HR,RBI,BB,HBP,SO,GDP,BABIP,SLG,OBP,am_BABIP,am_SLG,am_OBP
3456,154,송성문,2017,7,0.176,0.263,17.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,0.0,0.154,0.353,0.364,0.124,0.201,0.424
3457,154,송성문,2017,8,0.2,0.25,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.3,0.2,0.25,0.186,0.158,0.383
3458,154,송성문,2017,9,0.5,0.263,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.5,0.5,0.26,0.226,0.41
3459,154,송성문,2017,10,1.0,0.273,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.319,0.301,0.47
3460,154,송성문,2018,5,0.275,0.275,69.0,7.0,19.0,15.0,3.0,0.0,1.0,11.0,3.0,0.0,20.0,0.0,0.375,0.362,0.306,0.242,0.22,0.369
3461,154,송성문,2018,6,0.385,0.305,26.0,5.0,10.0,5.0,3.0,0.0,2.0,7.0,0.0,0.0,5.0,1.0,0.421,0.731,0.385,0.244,0.261,0.37
3462,154,송성문,2018,7,0.19,0.284,21.0,8.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,5.0,1.0,0.2,0.381,0.292,0.231,0.244,0.361
3463,154,송성문,2018,8,0.442,0.327,43.0,11.0,19.0,10.0,6.0,0.0,3.0,20.0,10.0,0.0,8.0,0.0,0.5,0.791,0.547,0.265,0.284,0.384
3464,154,송성문,2018,9,0.239,0.307,46.0,4.0,11.0,6.0,5.0,0.0,0.0,4.0,8.0,0.0,10.0,0.0,0.306,0.348,0.352,0.258,0.253,0.371
3465,154,송성문,2018,10,0.5,0.313,6.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.667,0.5,0.275,0.274,0.372
3466,160,신범수,2018,6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3467,160,신범수,2018,7,0.167,0.14300000000000002,12.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.222,0.333,0.167,0.111,0.166,0.084
3468,160,신범수,2018,9,0.333,0.2,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4,0.667,0.333,0.133,0.222,0.444
3469,160,신범수,2018,10,0.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.086,0.112,0.333
3470,161,신본기,2012,4,0.2,0.2,10.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.286,0.2,0.385,0.286,0.2,0.385
3471,161,신본기,2012,5,0.088,0.114,34.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,1.0,0.136,0.088,0.162,0.068,0.044,0.081
3472,161,신본기,2012,6,0.077,0.105,13.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.091,0.077,0.294,0.03,0.026,0.431
3473,161,신본기,2013,4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.112,0.333
3474,161,신본기,2013,5,0.218,0.211,55.0,6.0,12.0,9.0,3.0,0.0,0.0,4.0,5.0,1.0,13.0,1.0,0.286,0.273,0.295,0.183,0.173,0.392
3475,161,신본기,2013,6,0.273,0.241,55.0,6.0,15.0,12.0,2.0,0.0,1.0,7.0,5.0,1.0,8.0,1.0,0.304,0.364,0.344,0.2,0.203,0.384
3476,161,신본기,2013,7,0.125,0.211,40.0,4.0,5.0,4.0,1.0,0.0,0.0,3.0,2.0,1.0,10.0,0.0,0.167,0.15,0.186,0.2,0.179,0.354
3477,161,신본기,2013,8,0.139,0.197,36.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,14.0,0.0,0.227,0.167,0.244,0.224,0.196,0.361
3478,161,신본기,2013,9,0.318,0.22,44.0,6.0,14.0,10.0,4.0,0.0,0.0,7.0,6.0,1.0,8.0,0.0,0.389,0.409,0.412,0.241,0.225,0.373
3479,161,신본기,2013,10,0.5,0.229,8.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.667,0.5,0.6,0.277,0.256,0.392
3480,161,신본기,2014,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.22,0.212,0.335
3481,161,신본기,2014,4,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.233,0.224,0.363
3482,161,신본기,2014,5,0.2,0.14800000000000002,20.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.188,0.4,0.2,0.243,0.253,0.349
3483,161,신본기,2014,6,0.3,0.213,20.0,7.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.333,0.65,0.364,0.284,0.298,0.371
3484,161,신본기,2014,7,0.293,0.25,41.0,6.0,12.0,7.0,3.0,0.0,2.0,4.0,2.0,0.0,10.0,0.0,0.345,0.512,0.326,0.281,0.291,0.364
3485,161,신본기,2014,8,0.167,0.236,18.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.214,0.167,0.286,0.255,0.251,0.339
3486,161,신본기,2014,9,0.2,0.234,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.333,0.2,0.2,0.257,0.242,0.32
3487,161,신본기,2014,10,0.0,0.23,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.237,0.307
3488,161,신본기,2016,9,0.345,0.345,58.0,9.0,20.0,16.0,3.0,0.0,1.0,10.0,10.0,7.0,5.0,3.0,0.365,0.448,0.493,0.244,0.248,0.317
3489,161,신본기,2016,10,0.217,0.309,23.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.312,0.261,0.333,0.243,0.238,0.306
3490,161,신본기,2017,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.228,0.291
3491,161,신본기,2017,4,0.143,0.13699999999999998,49.0,5.0,7.0,5.0,1.0,0.0,1.0,7.0,3.0,2.0,16.0,1.0,0.188,0.224,0.222,0.238,0.24,0.302
3492,161,신본기,2017,5,0.188,0.157,32.0,5.0,6.0,4.0,1.0,0.0,1.0,8.0,4.0,1.0,5.0,1.0,0.192,0.312,0.297,0.247,0.248,0.307
3493,161,신본기,2017,6,0.271,0.209,70.0,15.0,19.0,14.0,3.0,0.0,2.0,11.0,8.0,5.0,14.0,2.0,0.315,0.4,0.386,0.26,0.266,0.317
3494,161,신본기,2017,7,0.307,0.241,75.0,12.0,23.0,20.0,3.0,0.0,0.0,9.0,3.0,1.0,18.0,3.0,0.404,0.347,0.342,0.268,0.268,0.318
3495,161,신본기,2017,8,0.239,0.241,71.0,5.0,17.0,13.0,3.0,0.0,1.0,11.0,6.0,2.0,16.0,1.0,0.296,0.324,0.316,0.258,0.261,0.314
3496,161,신본기,2017,9,0.192,0.237,26.0,7.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.263,0.192,0.276,0.255,0.257,0.315
3497,161,신본기,2017,10,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.251,0.303
3498,161,신본기,2018,3,0.222,0.222,9.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.25,0.333,0.222,0.009,0.011,0.008
3499,161,신본기,2018,4,0.345,0.333,84.0,13.0,29.0,18.0,7.0,0.0,4.0,19.0,2.0,3.0,17.0,3.0,0.397,0.571,0.382,0.013,0.019,0.013
3500,161,신본기,2018,5,0.247,0.295,73.0,10.0,18.0,13.0,5.0,0.0,0.0,10.0,9.0,2.0,16.0,3.0,0.316,0.315,0.345,0.332,0.656,0.657
3501,161,신본기,2018,6,0.337,0.309,83.0,14.0,28.0,16.0,9.0,1.0,2.0,19.0,9.0,1.0,17.0,2.0,0.406,0.542,0.409,0.096,0.125,0.335
3502,161,신본기,2018,7,0.25,0.298,56.0,6.0,14.0,9.0,3.0,0.0,2.0,8.0,9.0,2.0,11.0,1.0,0.279,0.411,0.373,0.131,0.127,0.334
3503,161,신본기,2018,8,0.349,0.305,43.0,4.0,15.0,15.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0,1.0,0.429,0.349,0.364,0.157,0.149,0.328
3504,161,신본기,2018,9,0.288,0.302,66.0,7.0,19.0,13.0,3.0,0.0,3.0,8.0,4.0,2.0,20.0,1.0,0.372,0.47,0.347,0.321,0.236,0.363
3505,161,신본기,2018,10,0.0,0.294,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.19,0.17,0.322
3506,165,심우준,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,165,심우준,2015,4,0.161,0.161,31.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,10.0,0.0,0.238,0.258,0.188,0.119,0.129,0.094
3508,165,심우준,2015,5,0.196,0.184,56.0,5.0,11.0,9.0,2.0,0.0,0.0,6.0,1.0,0.0,8.0,2.0,0.229,0.232,0.211,0.076,0.077,0.404
3509,165,심우준,2015,6,0.167,0.182,12.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,0.167,0.417,0.167,0.127,0.217,0.375
3510,165,심우준,2015,7,0.125,0.17800000000000002,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.167,0.125,0.125,0.159,0.143,0.358
3511,165,심우준,2015,8,0.13,0.16899999999999998,23.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.176,0.217,0.13,0.178,0.179,0.348
3512,165,심우준,2015,9,0.167,0.16899999999999998,12.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.25,0.167,0.167,0.211,0.182,0.351
3513,165,심우준,2016,4,0.286,0.28600000000000003,14.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.333,0.286,0.375,0.237,0.211,0.378
3514,165,심우준,2016,5,0.308,0.29600000000000004,13.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.5,0.385,0.357,0.253,0.222,0.367
3515,165,심우준,2016,6,0.118,0.197,34.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.133,0.176,0.118,0.224,0.224,0.344
3516,165,심우준,2016,7,0.294,0.232,34.0,4.0,10.0,7.0,2.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.321,0.441,0.294,0.249,0.252,0.361
3517,165,심우준,2016,8,0.218,0.227,55.0,8.0,12.0,9.0,2.0,0.0,1.0,2.0,2.0,0.0,12.0,1.0,0.262,0.309,0.246,0.255,0.249,0.362
3518,165,심우준,2016,9,0.254,0.235,67.0,10.0,17.0,13.0,3.0,0.0,1.0,5.0,2.0,0.0,9.0,1.0,0.281,0.343,0.275,0.251,0.249,0.354
3519,165,심우준,2016,10,0.316,0.242,19.0,3.0,6.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.375,0.368,0.35,0.287,0.278,0.37
3520,165,심우준,2017,3,0.25,0.25,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.25,0.25,0.28,0.273,0.359
3521,165,심우준,2017,4,0.254,0.254,63.0,6.0,16.0,12.0,3.0,1.0,0.0,8.0,0.0,2.0,18.0,1.0,0.356,0.333,0.277,0.264,0.262,0.339
3522,165,심우준,2017,5,0.221,0.237,68.0,10.0,15.0,10.0,3.0,0.0,2.0,5.0,4.0,0.0,16.0,1.0,0.26,0.353,0.264,0.252,0.251,0.324
3523,165,심우준,2017,6,0.34,0.28,97.0,14.0,33.0,23.0,9.0,0.0,1.0,7.0,1.0,1.0,16.0,2.0,0.4,0.464,0.354,0.259,0.263,0.327
3524,165,심우준,2017,7,0.346,0.287,26.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.391,0.346,0.37,0.245,0.243,0.31
3525,165,심우준,2017,8,0.286,0.287,28.0,4.0,8.0,6.0,0.0,1.0,1.0,5.0,2.0,1.0,4.0,0.0,0.304,0.464,0.355,0.242,0.248,0.308
3526,165,심우준,2017,9,0.0,0.287,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.228,0.291
3527,165,심우준,2017,10,0.0,0.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.23,0.292
3528,165,심우준,2018,3,0.286,0.28600000000000003,7.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.286,0.286,0.256,0.247,0.306
3529,165,심우준,2018,4,0.286,0.28600000000000003,70.0,9.0,20.0,15.0,4.0,0.0,1.0,8.0,2.0,1.0,14.0,0.0,0.345,0.386,0.315,0.262,0.265,0.314
3530,165,심우준,2018,5,0.197,0.246,61.0,10.0,12.0,8.0,3.0,0.0,1.0,4.0,7.0,0.0,14.0,2.0,0.239,0.295,0.279,0.261,0.266,0.315
3531,165,심우준,2018,6,0.25,0.247,56.0,7.0,14.0,8.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,0.0,0.265,0.446,0.276,0.257,0.265,0.313
3532,165,심우준,2018,7,0.265,0.251,49.0,7.0,13.0,10.0,3.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.283,0.327,0.308,0.256,0.262,0.316
3533,165,심우준,2018,8,0.25,0.251,32.0,3.0,8.0,7.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.32,0.281,0.273,0.266,0.261,0.313
3534,165,심우준,2018,9,0.328,0.266,67.0,8.0,22.0,13.0,8.0,0.0,1.0,7.0,4.0,0.0,9.0,2.0,0.368,0.493,0.366,0.013,0.017,0.013
3535,165,심우준,2018,10,0.16,0.259,25.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.182,0.24,0.276,0.006,0.008,0.009
3536,166,안익훈,2015,5,0.25,0.25,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.333,0.75,0.4,0.333,0.75,0.4
3537,166,안익훈,2015,7,1.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5
3538,166,안익훈,2015,8,0.105,0.16699999999999998,19.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.118,0.105,0.15,0.039,0.035,0.383
3539,166,안익훈,2015,9,0.429,0.308,28.0,4.0,12.0,11.0,1.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.522,0.464,0.529,0.216,0.228,0.465
3540,166,안익훈,2015,10,0.5,0.339,10.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.625,0.6,0.545,0.251,0.238,0.442
3541,166,안익훈,2016,4,0.111,0.111,9.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.167,0.111,0.385,0.177,0.161,0.391
3542,166,안익훈,2016,5,0.154,0.136,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.182,0.154,0.214,0.202,0.18,0.358
3543,166,안익훈,2016,8,0.4,0.219,10.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.444,0.4,0.455,0.251,0.225,0.388
3544,166,안익훈,2016,9,0.5,0.28600000000000003,10.0,6.0,5.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.625,0.7,0.5,0.267,0.257,0.383
3545,166,안익훈,2016,10,0.0,0.267,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.211,0.206,0.332
3546,166,안익훈,2017,4,0.333,0.333,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.25,0.242,0.365
3547,166,안익훈,2017,5,0.25,0.267,12.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3,0.25,0.308,0.258,0.245,0.368
3548,166,안익훈,2017,6,0.323,0.304,31.0,8.0,10.0,7.0,2.0,0.0,1.0,5.0,2.0,1.0,9.0,1.0,0.429,0.484,0.382,0.262,0.26,0.363
3549,166,안익훈,2017,7,0.281,0.295,32.0,5.0,9.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.31,0.281,0.303,0.282,0.272,0.367
3550,166,안익훈,2017,8,0.345,0.316,58.0,8.0,20.0,19.0,1.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.377,0.362,0.406,0.283,0.281,0.37
3551,166,안익훈,2017,9,0.308,0.313,78.0,13.0,24.0,22.0,2.0,0.0,0.0,5.0,8.0,2.0,9.0,1.0,0.348,0.333,0.386,0.264,0.262,0.346
3552,166,안익훈,2017,10,0.6,0.32,5.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,0.667,0.272,0.266,0.348
3553,166,안익훈,2018,3,0.194,0.194,31.0,1.0,6.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.207,0.29,0.219,0.249,0.253,0.319
3554,166,안익훈,2018,4,0.197,0.196,66.0,7.0,13.0,12.0,1.0,0.0,0.0,2.0,3.0,1.0,6.0,3.0,0.217,0.212,0.243,0.236,0.236,0.304
3555,166,안익훈,2018,7,0.3,0.206,10.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.429,0.3,0.3,0.248,0.24,0.305
3556,166,안익훈,2018,8,0.5,0.221,6.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.5,0.5,0.571,0.249,0.251,0.319
3557,166,안익훈,2018,9,0.2,0.22,10.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.222,0.2,0.385,0.239,0.239,0.31
3558,166,안익훈,2018,10,0.0,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0.234,0.294
3559,167,안중열,2015,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3560,167,안중열,2015,4,0.154,0.14800000000000002,26.0,1.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,0.19,0.192,0.185,0.095,0.096,0.092
3561,167,안중열,2015,5,0.357,0.22,14.0,3.0,5.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.5,0.5,0.357,0.167,0.167,0.452
3562,167,안중열,2015,6,0.2,0.217,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.333,0.2,0.333,0.169,0.162,0.416
3563,167,안중열,2015,7,0.364,0.278,33.0,7.0,12.0,9.0,2.0,0.0,1.0,4.0,2.0,0.0,6.0,2.0,0.423,0.515,0.4,0.21,0.221,0.413
3564,167,안중열,2015,8,0.0,0.265,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.149,0.143,0.327
3565,167,안중열,2015,9,0.182,0.241,33.0,5.0,6.0,1.0,5.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.261,0.333,0.25,0.213,0.205,0.363
3566,167,안중열,2015,10,0.222,0.24,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.333,0.222,0.222,0.237,0.203,0.358
3567,167,안중열,2016,4,0.1,0.1,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.125,0.1,0.1,0.211,0.191,0.338
3568,167,안중열,2016,5,0.2,0.15,10.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.25,0.2,0.2,0.236,0.226,0.352
3569,167,안중열,2016,8,0.25,0.179,8.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.667,0.375,0.333,0.281,0.246,0.365
3570,167,안중열,2018,7,0.237,0.237,38.0,8.0,9.0,3.0,4.0,0.0,2.0,5.0,1.0,0.0,10.0,1.0,0.269,0.5,0.256,0.255,0.265,0.363
3571,167,안중열,2018,8,0.314,0.274,35.0,3.0,11.0,9.0,1.0,0.0,1.0,6.0,2.0,1.0,9.0,0.0,0.4,0.429,0.368,0.26,0.255,0.362
3572,167,안중열,2018,9,0.208,0.246,53.0,4.0,11.0,6.0,4.0,0.0,1.0,5.0,4.0,2.0,23.0,1.0,0.345,0.34,0.288,0.285,0.276,0.366
3573,167,안중열,2018,10,0.25,0.247,28.0,4.0,7.0,5.0,2.0,0.0,0.0,2.0,5.0,0.0,14.0,2.0,0.5,0.321,0.364,0.291,0.278,0.367
3574,169,안치홍,2009,4,0.247,0.247,77.0,9.0,19.0,14.0,3.0,0.0,2.0,10.0,4.0,0.0,14.0,3.0,0.279,0.364,0.284,0.279,0.364,0.284
3575,169,안치홍,2009,5,0.254,0.25,71.0,12.0,18.0,12.0,2.0,1.0,3.0,9.0,1.0,1.0,20.0,0.0,0.312,0.437,0.274,0.156,0.218,0.137
3576,169,안치홍,2009,6,0.226,0.244,53.0,11.0,12.0,7.0,1.0,1.0,3.0,4.0,9.0,0.0,18.0,1.0,0.281,0.453,0.339,0.094,0.151,0.446
3577,169,안치홍,2009,7,0.2,0.232,70.0,11.0,14.0,6.0,3.0,1.0,4.0,7.0,7.0,1.0,20.0,4.0,0.217,0.443,0.282,0.14,0.223,0.404
3578,169,안치홍,2009,8,0.196,0.226,56.0,5.0,11.0,7.0,2.0,0.0,2.0,6.0,5.0,0.0,16.0,2.0,0.237,0.339,0.262,0.173,0.186,0.385
3579,169,안치홍,2009,9,0.295,0.235,44.0,5.0,13.0,10.0,2.0,1.0,0.0,2.0,6.0,0.0,15.0,0.0,0.448,0.386,0.38,0.224,0.207,0.39
3580,169,안치홍,2010,3,0.25,0.25,16.0,2.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.364,0.312,0.294,0.228,0.202,0.369
3581,169,안치홍,2010,4,0.287,0.281,80.0,14.0,23.0,16.0,5.0,2.0,0.0,7.0,11.0,0.0,19.0,1.0,0.377,0.4,0.374,0.242,0.225,0.378
3582,169,안치홍,2010,5,0.315,0.297,89.0,17.0,28.0,19.0,6.0,1.0,2.0,11.0,7.0,4.0,18.0,6.0,0.377,0.472,0.39,0.239,0.232,0.37
3583,169,안치홍,2010,6,0.247,0.28,97.0,14.0,24.0,21.0,1.0,0.0,2.0,11.0,3.0,2.0,21.0,5.0,0.297,0.32,0.284,0.24,0.238,0.36
3584,169,안치홍,2010,7,0.219,0.269,64.0,14.0,14.0,9.0,4.0,0.0,1.0,3.0,9.0,0.0,11.0,0.0,0.25,0.328,0.315,0.243,0.242,0.363
3585,169,안치홍,2010,8,0.333,0.28,69.0,13.0,23.0,18.0,2.0,0.0,3.0,15.0,12.0,1.0,13.0,0.0,0.377,0.493,0.439,0.264,0.265,0.378
3586,169,안치홍,2010,9,0.391,0.29100000000000004,46.0,5.0,18.0,16.0,2.0,0.0,0.0,1.0,6.0,0.0,9.0,0.0,0.486,0.435,0.462,0.266,0.256,0.369
3587,169,안치홍,2011,4,0.288,0.28800000000000003,73.0,11.0,21.0,12.0,5.0,3.0,1.0,7.0,5.0,1.0,13.0,0.0,0.339,0.479,0.342,0.284,0.286,0.37
3588,169,안치홍,2011,5,0.28,0.284,75.0,11.0,21.0,16.0,3.0,0.0,2.0,11.0,5.0,1.0,12.0,4.0,0.311,0.4,0.333,0.278,0.283,0.365
3589,169,안치홍,2011,6,0.312,0.289,32.0,4.0,10.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.37,0.344,0.353,0.265,0.262,0.344
3590,169,안치홍,2011,7,0.333,0.303,81.0,11.0,27.0,21.0,4.0,1.0,1.0,10.0,11.0,0.0,11.0,5.0,0.377,0.444,0.413,0.259,0.257,0.333
3591,169,안치홍,2011,8,0.313,0.305,67.0,7.0,21.0,18.0,3.0,0.0,0.0,9.0,5.0,1.0,10.0,1.0,0.368,0.358,0.37,0.258,0.257,0.328
3592,169,안치홍,2011,9,0.378,0.314,45.0,9.0,17.0,12.0,4.0,0.0,1.0,7.0,4.0,0.0,4.0,3.0,0.4,0.533,0.429,0.246,0.253,0.313
3593,169,안치홍,2011,10,0.4,0.315,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4,0.6,0.5,0.247,0.255,0.315
3594,169,안치홍,2012,4,0.299,0.299,67.0,9.0,20.0,14.0,3.0,2.0,1.0,7.0,5.0,0.0,9.0,1.0,0.333,0.448,0.347,0.241,0.249,0.308
3595,169,안치홍,2012,5,0.273,0.284,88.0,11.0,24.0,18.0,4.0,0.0,2.0,13.0,7.0,1.0,12.0,3.0,0.297,0.386,0.333,0.243,0.248,0.307
3596,169,안치홍,2012,6,0.28,0.282,93.0,11.0,26.0,20.0,6.0,0.0,0.0,8.0,8.0,3.0,11.0,2.0,0.317,0.344,0.356,0.252,0.249,0.309
3597,169,안치홍,2012,7,0.293,0.284,58.0,6.0,17.0,12.0,5.0,0.0,0.0,7.0,5.0,0.0,13.0,2.0,0.378,0.379,0.349,0.263,0.265,0.315
3598,169,안치홍,2012,8,0.297,0.287,74.0,8.0,22.0,18.0,4.0,0.0,0.0,8.0,6.0,0.0,10.0,1.0,0.344,0.351,0.35,0.265,0.268,0.318
3599,169,안치홍,2012,9,0.256,0.281,90.0,11.0,23.0,15.0,8.0,0.0,0.0,15.0,11.0,2.0,17.0,3.0,0.315,0.344,0.35,0.259,0.261,0.315
3600,169,안치홍,2012,10,0.474,0.28800000000000003,19.0,4.0,9.0,8.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.529,0.526,0.474,0.265,0.27,0.322
3601,169,안치홍,2013,3,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.333,0.255,0.251,0.315
